method,attack,seed,round,client,is_attacker,norm
source_aware,True,0,7,rsna_a,False,45.7569694519043
source_aware,True,0,7,rsna_b,False,48.97805404663086
source_aware,True,0,8,kerm_b,False,54.44462966918945
source_aware,True,0,8,rsna_a,False,50.71858215332031
source_aware,True,0,8,rsna_b,False,53.99827575683594
source_aware,True,0,8,rsna_c,False,59.35178756713867
source_aware,True,0,9,kerm_a,False,75.23727416992188
source_aware,True,0,9,rsna_a,False,53.45611572265625
source_aware,True,0,9,rsna_b,False,44.84668731689453
source_aware,True,0,9,rsna_c,False,43.407615661621094
source_aware,True,0,10,kerm_a,False,81.23833465576172
source_aware,True,0,10,rsna_a,False,54.89649200439453
source_aware,True,0,10,rsna_c,False,47.02109146118164
source_aware,True,0,10,rsna_b,False,44.807743072509766
source_aware,True,0,11,rsna_a,False,49.72955322265625
source_aware,True,0,11,kerm_a,False,77.6948471069336
source_aware,True,0,11,rsna_c,False,49.14341354370117
source_aware,True,0,11,kerm_b,False,69.54098510742188
source_aware,True,0,12,rsna_a,False,49.306312561035156
source_aware,True,0,12,rsna_c,False,46.734500885009766
source_aware,True,0,12,kerm_b,False,92.81700897216797
source_aware,True,0,12,rsna_b,False,52.186492919921875
source_aware,True,0,13,rsna_b,False,50.58699035644531
source_aware,True,0,13,kerm_b,False,57.44564437866211
source_aware,True,0,13,rsna_a,False,60.9741325378418
source_aware,True,0,13,rsna_c,False,54.796260833740234
source_aware,True,0,14,kerm_a,False,73.86495971679688
source_aware,True,0,14,rsna_c,False,54.04261016845703
source_aware,True,0,14,kerm_b,False,57.46285629272461
source_aware,True,0,14,rsna_b,False,63.63057327270508
source_aware,True,0,15,rsna_c,True,60.64457702636719
source_aware,True,0,15,rsna_a,False,73.41127014160156
source_aware,True,0,15,kerm_a,False,80.7675552368164
source_aware,True,0,15,kerm_b,False,80.84066772460938
source_aware,True,0,16,rsna_c,True,51.268802642822266
source_aware,True,0,16,rsna_a,False,59.55101013183594
source_aware,True,0,16,rsna_b,False,50.672786712646484
source_aware,True,0,16,kerm_a,False,71.01109313964844
source_aware,True,0,17,rsna_c,True,63.71950912475586
